000193,53160768
000194,67975270
000195,48781039
000196,55896834
000197,73213088
000198,38563815
000199,33900510
000200,34137151
000201,52269682
000202,26985052
000203,47684676
000204,81601787
000205,52502620
000206,80691351
000207,63888214
000208,89105401
000209,91585688
000210,77069444
000211,68953795
000212,4558186
000213,16874501
000214,23674450
000215,42201117
000216,24799661
000217,17475470
000218,62941767
000219,79338266
000220,13235141
000221,69666167
000222,20239759
000223,93063272
000224,53975269
000225,56918749
000226,22220502
000227,56064220
000228,78248585
000229,9310091
000230,90953524
000231,7389151
000232,25739016
000233,93240505
000234,42042652
000235,22682891
000236,97614277
000237,71122019
000238,72925317
000239,67350192
000240,5370731
000241,16847795
000242,43864408
000243,1761722
000244,82409801
000245,72245194
000246,23094950
000247,50493153
000248,1287067
000249,13293548
000250,50745527
000251,94808950
000252,14191863
000253,82738954
000254,8687177
000255,32283065
000256,90747175
000257,38168393
000258,93766312
000259,66122357
000260,61559823
000261,77855928
000262,69115690
000263,62865091
000264,42302820
000265,27284393
000266,63485992
000267,62806399
000268,48726826
000269,76985462
000270,97186444
000271,72566953
000272,28267703
000273,83230928
000274,73079529
000275,65237911
000276,64018094
000277,2736333
000278,64225878
000279,45485852
000280,10470756
000281,54525327
000282,76797605
000283,16843633
000284,70076931
000285,75165504
000286,37764999
000287,36956471
000288,18794197
000289,10088274
000290,31958558
000291,7787943
000292,75660558
000293,94547481
000294,48219491
000295,34477479
000296,14948773
000297,98251028
000298,65218295
000299,96284315
000300,4998067
000301,3277382
000302,85584965
000303,62976094
000304,49695193
000305,25495852
000306,27375662
000307,85653569
000308,42711091
000309,46331666
000310,7809700
000311,86735701
000312,84096472
000313,22084099
000314,45677660
000315,53049905
000316,58303389
000317,26641133
000318,33444547
000319,80250933
000320,50236902
000321,21400990
000322,89769186
000323,53757024
000324,84356165
000325,36734642
000326,71936963
000327,65988889
000328,34549394
000329,10263284
000330,35821840
000331,67531697
000332,7986409
000333,92422395
000334,87894564
000335,40545716
000336,22525833
000337,38347393
000338,47051334
000339,73761420
000340,69288630
000341,65788671
000342,90797458
000343,35505533
000344,18685169
000345,91103204
000346,19326552
000347,45828082
000348,71173556
000349,81522674
000350,46402447
000351,26728716
000352,97925525
000353,71538543
000354,6914970
000355,74386037
000356,89039832
000357,84923096
000358,72845296
000359,31398953
000360,35768867
000361,99552799
000362,27544665
000363,20073276
000364,44611012
000365,59843642
000366,90640438
000367,42675739
000368,2643724
000369,71674154
000370,65813128
000371,98164317
000372,63023421
000373,5675170
000374,9013647
000375,92674907
000376,53505042
000377,80283156
000378,41387752
000379,88001468
000380,24911195
000381,29850555
000382,29152692
000383,58843948
000384,25121668
000385,22237788
000386,84289467
000387,8923695
000388,61854057
000389,85848656
000390,3335902
000391,33767244
000392,9939518
000393,48257826
000394,78955567
000395,86389704
000396,72830591
000397,3230556
000398,61627534
000399,28109678
000400,34032254
000401,86463909
000402,59050336
000403,82635937
000404,89145537
000405,91476446
000406,56630755
000407,52709191
000408,61157794
000409,96877201
000410,70064298
000411,63032891
000412,74941099
000413,70521750
000414,9486272
000415,6707735
000416,66358459
000417,28439911
000418,52711406
000419,37708652
000420,51102396
000421,73069646
000422,2525970
000423,11551338
000424,69001925
000425,71801013
000426,74747042
000427,40174519
000428,5360253
000429,17938048
000430,54499139
000431,90170064
000432,27755889
000433,37501577
000434,7011061
000435,89434399
000436,69810562
000437,52372121
000438,74713759
000439,70209896
000440,386364
000441,63224093
000442,62118120
000443,16347700
000444,85540232
000445,83646443
000446,63566769
000447,77429535
000448,2159073
000449,59175142
000450,5665513
000451,92761444
000452,7883794
000453,37673249
000454,487110
000455,52135446
000456,13421944
000457,61117612
000458,84352477
000459,16135724
000460,29431514
000461,51958804
000462,17810355
000463,49755229
000464,17015593
000465,74903248
000466,49186817
000467,38156171
000468,39623660
000469,96506470
000470,44224874
000471,33113100
000472,85176281
000473,31061239
000474,28802443
000475,56451774
000476,14815488
000477,78145335
000478,68797546
000479,86435813
000480,57069864
000481,22951978
000482,70375390
000483,75426648
000484,61064901
000485,1884312
000486,17369553
000487,82190783
000488,17194154
000489,21945432
000490,5381411
000491,42516566
000492,112627
000493,84865151
000494,53765289
000495,76134844
000496,21000087
000497,79180112
000498,44070243
000499,22122180
000500,80250477
000501,38431162
000502,54057504
000503,40351676
000504,86240784
000505,47824484
000506,54051297
000507,42294466
000508,76183630
000509,50894068
000510,82647319
000511,47262315
000512,32092261
000513,23499983
000514,87041644
000515,85435669
000516,48895388
000517,12047629
000518,39386957
000519,7231644
000520,82141560
000521,47508485
000522,93095507
000523,73032991
000524,65844628
000525,6872479
000526,8229433
000527,68686022
000528,31217627
000529,15583448
000530,82379587
000531,14501394
000532,57856808
000533,55883104
000534,8576383
000535,97149952
000536,66556701
000537,46162669
000538,27509193
000539,69209439
000540,651857
000541,29075111
000542,64791906
000543,76550541
000544,13352531
000545,26137569
000546,9609016
000547,72938462
000548,13528442
000549,43967457
000550,19923847
000551,11894350
000552,3647054
000553,73431370
000554,19650098
000555,12950457
000556,38791753
000557,9650565
000558,40920532
000559,71777551
000560,5510666
000561,32274377
000562,80197413
000563,97632488
000564,65139885
000565,14894586
000566,64944540
000567,52410501
000568,76402615
000569,69178827
000570,24208729
000571,95491537
000572,14884454
000573,49504764
000574,41496244
000575,20806136
000576,62793670
000577,15505463
000578,79088764
000579,36898360
000580,45790449
000581,78032419
000582,10616473
000583,73672298
000584,20991832
000585,25130929
000586,42945979
000587,69443657
000588,42997663
000589,72709525
000590,27202430
000591,63670093
000592,64053481
000593,21638121
000594,55320314
000595,43841111
000596,98074039
000597,15541890
000598,53070429
000599,26801434
000600,24820884
000601,41703518
000602,218494
000603,24131714
000604,28677873
000605,2919114
000606,21271144
000607,83507253
000608,47325999
000609,77374357
000610,67884953
000611,7898370
000612,48529289
000613,57559076
000614,93799374
000615,8868088
000616,29161768
000617,37984928
000618,92732004
000619,3148396
000620,55431331
000621,68156836
000622,68672284
000623,33237361
000624,16639221
000625,64027018
000626,59711628
000627,28059708
000628,37608890
000629,79606381
000630,62964804
000631,2772591
000632,31334722
000633,78027789
000634,19832723
000635,64253367
000636,9061884
000637,69152194
000638,51094224
000639,28861518
000640,37357883
000641,33863213
000642,95006024
000643,85074111
000644,86206324
000645,19390505
000646,84549085
000647,93362930
000648,98521127
000649,79786009
000650,53677765
000651,208025
000652,18622611
000653,2818420
000654,67417779
000655,40614965
000656,97712582
000657,6128266
000658,80324166
000659,41162045
000660,7337261
000661,38550844
000662,95942641
000663,24620716
000664,57780754
000665,38848876
000666,7258317
000667,98740656
000668,21428610
000669,10146175
000670,90314239
000671,12917162
000672,21928614
000673,93135559
000674,93139781
000675,56916863
000676,85710591
000677,1042050
000678,88124596
000679,15896548
000680,52606475
000681,71732918
000682,87135215
000683,55363525
000684,28991183
000685,90540504
000686,15519755
000687,91125513
000688,3155441
000689,77274734
000690,71098471
000691,94784892
000692,38672087
000693,85574467
000694,75190984
000695,96970560
000696,58084286
000697,96573865
000698,59982049
000699,64690160
000700,54317085
000701,67359176
000702,66698019
000703,25747600
000704,99921675
000705,42126099
000706,44450340
000707,54654214
000708,28742602
000709,7404190
000710,11298503
000711,48136445
000712,16472661
000713,19236219
000714,70823865
000715,68162927
000716,61466084
000717,23051521
000718,41988160
000719,20581666
000720,25506472
000721,34235362
000722,13588791
000723,5495657
000724,76659048
000725,57044223
000726,46715215
000727,40852666
000728,4641051
000729,72961860
000730,98594022
000731,21071900
000732,32100289
000733,85074843
000734,1382077
000735,46272464
000736,79885600
000737,61552332
000738,20140059
000739,73244692
000740,96326075
000741,39981107
000742,93412210
000743,26964033
000744,36728252
000745,50935386
000746,81471027
000747,10634706
000748,41044558
000749,22303183
000750,20151972
000751,70888049
000752,9396512
000753,96909782
000754,84783747
000755,65133270
000756,32753398
000757,90485700
000758,14083375
000759,30434365
000760,17527774
000761,16838390
000762,31639227
000763,87505188
000764,40562285
000765,41825622
000766,25585808
000767,32972732
000768,81900473
000769,56597156
000770,90712350
000771,78419820
000772,53730107
000773,29643608
000774,75778857
000775,4497336
000776,9066181
000777,72439707
000778,51088954
000779,87739196
000780,67229498
000781,97117455
000782,89021893
000783,98916272
000784,30163200
000785,88929087
000786,48584194
000787,20803266
000788,91247554
000789,34760999
000790,55796973
000791,88018840
000792,98226656
000793,71100299
000794,29397047
000795,83075833
000796,37459381
000797,1404560
000798,24845365
000799,76647070
000800,17104996
000801,99099128
000802,59659379
000803,7999832
000804,18885706
000805,60834750
000806,84631440
000807,64836622
000808,23098024
000809,53474073
000810,59191016
000811,15037507
000812,9290588
000813,53556750
000814,32740504
000815,9573384
000816,99740577
000817,43466707
000818,32969181
000819,75144918
000820,23352749
000821,53432696
000822,99323880
000823,3158507
000824,97545996
000825,16153215
000826,20689532
000827,15956216
000828,49035149
000829,729725
000830,57321399
000831,97711513
000832,33018620
000833,12429832
000834,38209534
000835,86092053
000836,22734457
000837,86663220
000838,5513165
000839,58956561
000840,73490270
000841,95229247
000842,65278516
000843,15671611
000844,93443724
000845,68829294
000846,42855652
000847,94711680
000848,35565354
000849,69421234
000850,9902183
000851,65313811
000852,57242215
000853,18388730
000854,52441946
000855,68793150
000856,10105898
000857,52263323
000858,50460624
000859,13814798
000860,86550687
000861,40129075
000862,11403596
000863,95232630
000864,46138543
000865,88939603
000866,19890362
000867,31228638
000868,1178388
000869,16872354
000870,44960926
000871,40543402
000872,98036699
000873,1014451
000874,6038094
000875,40518286
000876,42384309
000877,36119935
000878,66465352
000879,90191171
000880,27839856
000881,14343765
000882,81396127
000883,49818201
000884,80221100
000885,1054199
000886,42932513
000887,5635508
000888,1545566
000889,33456207
000890,37881434
000891,93941643
000892,90218303
000893,87988169
000894,66691232
000895,39080207
000896,51675451
000897,57699268
000898,78400281
000899,29988243
000900,10009801
000901,5081852
000902,55126127
000903,2805944
000904,25916189
000905,47969921
000906,63611586
000907,41484431
000908,20427724
000909,89696484
000910,60822223
000911,16480049
000912,31913317
000913,25182687
000914,85961428
000915,4782408
000916,57672449
000917,23407483
000918,39202986
000919,84605419
000920,62906748
000921,90924288
000922,76391898
000923,8495673
000924,70752010
000925,55603540
000926,3313992
000927,35694167
000928,40967073
000929,44070573
000930,42946330
000931,23784560
000932,27168089
000933,75361716
000934,20158460
000935,11266316
000936,4424309
000937,82451140
000938,38625219
000939,88838550
000940,29456514
000941,34606194
000942,74673225
000943,90873017
000944,97944513
000945,44655698
000946,88599405
000947,50536113
000948,3039322
000949,23221699
000950,17132322
000951,78957120
000952,4963374
000953,89433440
000954,55199059
000955,12601848
000956,18225202
000957,5609149
000958,87781573
000959,17231459
000960,83632970
000961,44665455
000962,24276702
000963,84402860
000964,69447410
000965,36498086
000966,21090620
000967,97021809
000968,17876561
000969,66579095
000970,39310027
000971,7832333
000972,99081283
000973,4115452
000974,99603673
000975,75459121
000976,63263711
000977,13777929
000978,59330417
000979,18268936
000980,43376946
000981,14675512
000982,17903369
000983,72409527
000984,47779475
000985,71215728
000986,73638908
000987,33363875
000988,64262221
000989,66149419
000990,53843240
000991,27896695
000992,70046488
000993,79219743
000994,92257630
000995,81032772
000996,70921432
000997,27122905
000998,6846677
000999,53336000
001000,22281269
001001,10370211
001002,59397370
001003,14671584
001004,67035362
001005,63697388
001006,12418115
001007,20261828
001008,77992546
001009,29135377
001010,50325204
001011,10841376
001012,48682666
001013,4962105
001014,22485235
001015,4751666
001016,25005411
001017,23923995
001018,62317071
001019,21412597
001020,37547005
001021,19512324
001022,84500985
001023,58437152
001024,75209437
001025,40561584
001026,73752520
001027,44810155
001028,10067076
001029,27885498
001030,26020622
001031,66328973
001032,75055434
001033,68753421
001034,35435006
001035,99608232
001036,29255943
001037,6815464
001038,61565158
001039,12536441
001040,10871108
001041,84957254
001042,10372484
001043,32101977
001044,54508043
001045,876717
001046,17292470
001047,41304601
001048,53909845
001049,99829710
001050,85534724
001051,76382665
001052,73513359
001053,98632413
001054,55133459
001055,61479415
001056,33909008
001057,55970155
001058,22356153
001059,64367783
001060,20367243
001061,75992346
001062,84088125
001063,50883982
001064,85357552
001065,30662851
001066,27568981
001067,85193144
001068,55353697
001069,63487388
001070,9493465
001071,99081306
001072,45694383
001073,29431014
001074,23380959
001075,38295342
001076,59971251
001077,81611622
001078,21753736
001079,55748335
001080,54929504
001081,90103999
001082,15323748
001083,83023493
001084,29035735
001085,22466075
001086,70237355
001087,34752239
001088,75400096
001089,91670139
001090,92887360
001091,50421092
001092,89692125
001093,27780099
001094,11814831
001095,63979596
001096,50742382
001097,88826653
001098,80247637
001099,8874776
001100,73808903
001101,48896957
001102,67583683
001103,89363385
001104,91348959
001105,49676769
001106,29133510
001107,52062376
001108,43568632
001109,95578936
001110,82267714
001111,91939652
001112,61553618
001113,10377691
001114,92738304
001115,41764383
001116,24449948
001117,97262749
001118,50468742
001119,79448906
001120,21001947
001121,64689620
001122,52436015
001123,45826814
001124,51504563
001125,57898205
001126,20328773
001127,19561215
001128,26249281
001129,91216393
001130,11293802
001131,41727942
001132,65974776
001133,80017358
001134,55445864
001135,51118307
001136,58027385
001137,1221714
001138,812458
001139,59120407
001140,10350432
001141,45707083
001142,70039533
001143,8412471
001144,22278185
001145,58546582
001146,19351792
001147,94891033
001148,77184326
001149,58330770
001150,16597250
001151,58288945
001152,55948729
001153,99914894
001154,54465184
001155,71472223
001156,7222314
001157,72253273
001158,80337621
001159,82927395
001160,12807837
001161,10322984
001162,29451084
001163,56129884
001164,24788262
001165,40027460
001166,88950035
001167,21605468
001168,29576446
001169,33422695
001170,14538774
001171,32590660
001172,32485628
001173,39926470
001174,72230869
001175,17023999
001176,4074547
001177,46279294
001178,46166564
001179,48638213
001180,47740793
001181,6052088
001182,77346913
001183,97776081
001184,82617394
001185,32099390
001186,52429214
001187,76417862
001188,52339867
001189,76058070
001190,63567904
001191,30037359
001192,97878860
001193,43498655
001194,66688313
001195,76760059
001196,36938590
001197,50979376
001198,16774813
001199,71664883
001200,1845430
001201,36284860
001202,80692254
001203,49925071
001204,59623927
001205,4787270
001206,23569680
001207,7986611
001208,7614864
001209,43319180
001210,26749153
001211,84753416
001212,77212429
001213,20372213
001214,51058990
001215,40597365
001216,81224647
001217,73649984
001218,70827608
001219,60809578
001220,52918543
001221,8777322
001222,12998523
001223,26284829
001224,94532394
001225,19030607
001226,35117573
001227,60483879
001228,63674055
001229,20974713
001230,63749582
001231,63048692
001232,61674468
001233,55298831
001234,27057975
001235,29769072
001236,45628966
001237,95970214
001238,99743141
001239,1639648
001240,1228625
001241,47138710
001242,49375511
001243,52795194
001244,59119500
001245,17174983
001246,72324148
001247,47454516
001248,15507614
001249,37759845
001250,98822567
001251,81820836
001252,48138574
001253,51900372
001254,89658504
001255,94921799
001256,47685103
001257,15210226
001258,80518679
001259,96919955
001260,20230008
001261,55703218
001262,50742939
001263,71432956
001264,35534654
001265,51335124
001266,54131708
001267,18765756
001268,92121507
001269,71272300
001270,14561358
001271,90858393
001272,74447994
001273,93961682
001274,14927193
001275,98462332
001276,38014756
001277,56695729
001278,62864642
001279,82194774
001280,23895706
001281,11959042
001282,58534234
001283,99459212
001284,91305321
001285,75888767
001286,25362158
001287,56915870
001288,93295383
001289,58879349
001290,85888492
001291,30543929
001292,30225262
001293,76346821
001294,69172008
001295,67410523
001296,48170737
001297,24196185
001298,86937365
001299,55471382
001300,61641061
001301,13857729
001302,46849540
001303,17964471
001304,99348441
001305,58248353
001306,6943634
001307,36031303
001308,56748757
001309,28173997
001310,45487785
001311,81189731
001312,35641038
001313,91030337
001314,9732371
001315,29642386
001316,79777117
001317,44502616
001318,25401324
001319,70062955
001320,64268637
001321,41173703
001322,64315386
001323,68291201
001324,97308475
001325,27196416
001326,95678583
001327,56440902
001328,93260454
001329,78646359
001330,75353329
001331,14654520
001332,75739077
001333,18232404
001334,69921136
001335,39772426
001336,68036989
001337,42251316
001338,59711106
001339,42028518
001340,44248827
001341,51167574
001342,48296122
001343,62097388
001344,73153414
001345,3359311
001346,22586039
001347,34600422
001348,38683254
001349,39345659
001350,19266347
001351,70117561
001352,42434326
001353,62238967
001354,86302757
001355,40824130
001356,62926749
001357,11807524
001358,22171369
001359,69818901
001360,33252425
001361,62452238
001362,78277204
001363,20106944
001364,68560427
001365,63403203
001366,64067428
001367,45577977
001368,14018267
001369,37266696
001370,81259935
001371,31507523
001372,74729096
001373,92516065
001374,64517434
001375,37263884
001376,29460391
001377,98229645
001378,95694368
001379,28858457
001380,98539094
001381,58072777
001382,49257835
001383,66927178
001384,9202271
001385,31271677
001386,96237717
001387,28730240
001388,71191716
001389,39315327
001390,96390124
001391,48691621
001392,14806899
001393,24133750
001394,35474912
001395,2031144
001396,32584491
001397,97000270
001398,6811289
001399,62100615
001400,66016644
001401,24159794
001402,67650909
001403,4129757
001404,75447340
001405,39711063
001406,49104769
001407,27107929
001408,69340963
001409,42677236
001410,11236742
001411,75202395
001412,38837996
001413,17712212
001414,56703630
001415,48345366
001416,27850185
001417,73753204
001418,30684420
001419,16352133
001420,20530699
001421,76607347
001422,62725407
001423,62229823
001424,80862593
001425,11265349
001426,21928373
001427,17412682
001428,21407555
001429,69518820
001430,39502558
001431,97930981
001432,59477253
001433,23530259
001434,96993333
001435,93787673
001436,60965825
001437,33087732
001438,6004317
001439,59794405
001440,3606979
001441,14559485
001442,14445782
001443,78252410
001444,76136573
001445,71595110
001446,85828568
001447,1028923
001448,54798732
001449,95009130
001450,96793579
001451,27095266
001452,75463638
001453,94388857
001454,93614557
001455,50320760
001456,83799275
001457,73352091
001458,87440086
001459,3822347
001460,57742860
001461,34190346
001462,17907344
001463,83983756
001464,63524925
001465,31871145
001466,98252762
001467,46627282
001468,41724764
001469,22882051
001470,75665551
001471,25467147
001472,25482332
001473,28124070
001474,65060050
001475,79740872
001476,37309388
001477,43084484
001478,66034629
001479,6115810
001480,91859304
001481,47908942
001482,58669443
001483,63928536
001484,23252949
001485,73547364
001486,94157340
001487,39205452
001488,5062437
001489,37833884
001490,50089049
001491,88112288
001492,77900572
001493,4988792
001494,20254258
001495,77473189
001496,8001645
001497,79281901
001498,58878767
001499,48452339
001500,88529215
001501,33593341
001502,58265198
001503,64390711
001504,58017130
001505,5823533
001506,70400232
001507,28771056
001508,46602707
001509,47062337
001510,59965638
001511,29417775
001512,28222754
001513,54358450
001514,48258855
001515,32681967
001516,67518555
001517,10346496
001518,48408504
001519,25513371
001520,38655271
001521,41738133
001522,20517897
001523,40194028
001524,74342547
001525,95555488
001526,86289758
001527,71378569
001528,95582810
001529,41371785
001530,75055970
001531,38711161
001532,77914235
001533,93445434
001534,31796278
001535,20465634
001536,71998389
001537,5062942
001538,13567651
001539,57511139
001540,53660574
001541,61831671
001542,82136284
001543,7906268
001544,29089358
001545,44762901
001546,12275896
001547,48028712
001548,81444623
001549,67971021
001550,80263958
001551,59282447
001552,51520493
001553,92798957
001554,31917858
001555,28363761
001556,13089702
001557,92600875
001558,8285607
001559,22311977
001560,90184515
001561,34258785
001562,63454395
001563,85847770
001564,69911370
001565,85452133
001566,94099386
001567,25762534
001568,63486451
001569,28184830
001570,20885676
001571,77275555
001572,60925074
001573,30121137
001574,80417162
001575,90107003
001576,34329781
001577,44507364
001578,61484304
001579,20000295
001580,40719684
001581,3758718
001582,32431562
001583,89466706
001584,2012490
001585,95352091
001586,63199315
001587,63067941
001588,8901228
001589,84430621
001590,1489756
001591,35526968
001592,18410525
001593,47101855
001594,71265086
001595,21540579
001596,20017512
001597,72007278
001598,36139175
001599,85708673
001600,64935881
001601,94219090
001602,16371089
001603,56146923
001604,17775244
001605,30025418
001606,60709706
001607,85571092
001608,73126836
001609,27407094
001610,36471772
001611,83501115
001612,89217930
001613,96116337
001614,95479468
001615,84467251
001616,37695978
001617,50593578
001618,12648701
001619,72172229
001620,52231795
001621,33424733
001622,41559481
001623,73618960
001624,74591079
001625,46007549
001626,94300547
001627,45397848
001628,27668766
001629,93824504
001630,5594273
001631,73373526
001632,16735037
001633,8045280
001634,85301975
001635,94509047
001636,3171505
001637,99045790
001638,36169392
001639,95769668
001640,50888846
001641,99605844
001642,27957322
001643,73687409
001644,18669725
001645,81799615
001646,55789167
001647,50330546
001648,34096260
001649,87064118
001650,10733056
001651,26321270
001652,20946033
001653,51594653
001654,88623104
001655,22154524
001656,7019619
001657,99278545
001658,23275070
001659,88668955
001660,81586994
001661,89348085
001662,11872905
001663,6958037
001664,19517721
001665,83920962
001666,90583748
001667,18774356
001668,15482089
001669,83561417
001670,38963470
001671,43465041
001672,89325173
001673,88182253
001674,29878536
001675,76020598
001676,69301712
001677,51570771
001678,84688820
001679,6811705
001680,93664072
001681,58094970
001682,6375677
001683,94472325
001684,60159690
001685,6395077
001686,70634596
001687,18110586
001688,24189209
001689,62139499
001690,16627878
001691,57477002
001692,63802844
001693,7472110
001694,99719649
001695,54281348
001696,3928706
001697,58129734
001698,87647061
001699,63804773
001700,69601482
001701,6375408
001702,63608973
001703,25609174
001704,56009777
001705,17367611
001706,39586092
001707,31425509
001708,23564080
001709,23579747
001710,84133411
001711,64619488
001712,44278647
001713,72888282
001714,2554945
001715,26715072
001716,49764432
001717,84181914
001718,5995629
001719,53578880
001720,43353500
001721,34890653
001722,10079033
001723,66527244
001724,7961098
001725,89916987
001726,67267661
001727,55975028
001728,3655053
001729,17198436
001730,67072507
001731,56567854
001732,74367388
001733,76149478
001734,34912690
001735,27731425
001736,16472791
001737,97735123
001738,40355329
001739,86983861
001740,15197064
001741,51533357
001742,36805865
001743,64977355
001744,59173854
001745,33427834
001746,68906091
001747,94879117
001748,53084181
001749,88148221
001750,10279437
001751,79855801
001752,82703893
001753,93726196
001754,78152133
001755,85323889
001756,65137764
001757,29636852
001758,84526090
001759,73889877
001760,68320859
001761,37701147
001762,27506682
001763,77716406
001764,59121482
001765,37959039
001766,93054959
001767,95211495
001768,65082201
001769,8802470
001770,61302888
001771,45720210
001772,88073717
001773,29421277
001774,16424721
001775,40269097
001776,78321744
001777,32107383
001778,28701475
001779,5831466
001780,5341516
001781,49076501
001782,71853407
001783,87740627
001784,36715659
001785,94594772
001786,68666901
001787,37297707
001788,60236953
001789,60418137
001790,58981155
001791,96502079
001792,47341901
001793,75328172
001794,3969519
001795,1966937
001796,56431435
001797,77606386
001798,75354044
001799,67605587
001800,15527627
001801,25140572
001802,74546119
001803,45920541
001804,50687194
001805,27041291
001806,3517433
001807,19500244
001808,16595064
001809,39866909
001810,7512431
001811,49543038
001812,75940374
001813,47606611
001814,77541795
001815,10385288
001816,28892586
001817,29353446
001818,87025028
001819,52340895
001820,25049618
001821,97324133
001822,75555532
001823,96282714
001824,87601136
001825,72027978
001826,64060515
001827,51841558
001828,67892850
001829,73078923
001830,42878711
001831,90350283
001832,11882020
001833,60850012
001834,6465676
001835,35603344
001836,65101156
001837,87689582
001838,53498355
001839,76989814
001840,70071687
001841,58853990
001842,83967702
001843,200984
001844,69298178
001845,97632800
001846,5162927
001847,20429847
001848,22852747
001849,22955589
001850,82407303
001851,74817962
001852,86276568
001853,99869343
001854,10579864
001855,22979475
001856,49366105
001857,75447907
001858,77937913
001859,22275783
001860,203091
001861,48712138
001862,99320124
001863,64383465
001864,14094875
001865,36660329
001866,9717709
001867,99376531
001868,98459561
001869,31529582
001870,19828931
001871,81873330
001872,56928018
001873,38305644
001874,24041119
001875,42120355
001876,86302108
001877,41407966
001878,38782071
001879,23468099
001880,67676116
001881,15365813
001882,9958896
001883,85103287
001884,60759625
001885,97386644
001886,50935109
001887,94900332
001888,25700645
001889,96781174
001890,59715855
001891,50023046
001892,7788964
001893,12605033
001894,12108225
001895,11976820
001896,36081961
001897,98853647
001898,14425869
001899,95747502
001900,74100572
001901,23459322
001902,4949833
001903,86990097
001904,28433409
001905,35773664
001906,88226701
001907,71537406
001908,40219502
001909,36252588
001910,47078798
001911,55736209
001912,88433925
001913,96125534
001914,61503992
001915,52026908
001916,77259855
001917,86974566
001918,33791093
001919,73098468
001920,84152633
001921,75507172
001922,70300984
001923,29218242
001924,61299527
001925,55912906
001926,77644522
001927,57176016
001928,1609278
001929,30871021
001930,48431318
001931,49936086
001932,63996418
001933,36573668
001934,26165613
001935,51474704
001936,26669394
001937,83606866
001938,93810004
001939,79002363
001940,46069918
001941,94652641
001942,25417001
001943,98366573
001944,64582560
001945,84174172
001946,86530548
001947,61891923
001948,72256111
001949,51286248
001950,44320459
001951,60680808
001952,61883734
001953,67989898
001954,11411104
001955,20019875
001956,50361336
001957,38468826
001958,82913619
001959,97842555
001960,90761991
001961,26982576
001962,90413319
001963,17446257
001964,59764011
001965,52239045
001966,10157338
001967,32141870
001968,28351592
001969,6684660
001970,19773383
001971,98548171
001972,35131503
001973,64426537
001974,69384977
001975,54459929
001976,28582920
001977,86067194
001978,12467864
001979,69834338
001980,98300024
001981,6692327
001982,85072222
001983,22365468
001984,81591430
001985,60290019
001986,37141601
001987,69672359
001988,18319826
001989,29659300
001990,2042062
001991,38597939
001992,45736398
001993,3450338
001994,65053206
001995,54189098
001996,77586802
001997,29734313
001998,80526659
001999,26705881
002000,36474713
